id,name,text,trans
35,パトリシア,で、でも、この島で暮らすのなら\nきっとお友達がいた方が\nいいと思うんです……,可、可是，如果要住在这座岛上，\n我想有朋友陪伴\n一定会更好……
36,パトリシア,ひとりでいるより、\nきっといいと……思います……,一定比孤身一人……\n要好得多……
37,ユバ＝ルイーズ,…………,…………
38,ユバ＝ルイーズ,フーゲル……,弗戈尔……
39,コカ＝フーゲル/寇卡·弗戈尔,はい。,我在。
40,ユバ＝ルイーズ,首輪付きなんて言って謝るよ。\n私は過激な自然派じゃない。\nただムキになってしまったんだ……,我不该叫你戴项圈的，对不起。\n我并非激进的自然派，\n只是一时上了头……
41,コカ＝フーゲル/寇卡·弗戈尔,わかっておりますとも。,我都明白。
42,ユバ＝ルイーズ,みんなにも謝る。\n本当に悪かった。,我也向大家道歉。\n真的很对不起。
43,レイチェル,いいってことよぉ！,没事儿啦！
44,パトリシア,というか、うちのおじいちゃんが\n巻き込んだ形なので、\nこっちこそごめんなさい……,话、话说回来，是我爷爷\n把你牵扯进来的，\n该道歉的是我们才对……
45,ネルガル,ガハハッ！\n一件落着だな！,嘎哈哈！\n这下事情圆满解决了！
46,レイチェル,じじいは黙ってろ！,臭老头给我闭嘴！
47,,ルイーズを受け入れるパトリシア達を\n横目に見ながら、サンダルフォンは\nフーゲルに声をかけた。,帕特莉西亚等人接纳了路易丝。\n圣德芬看着她们，\n向弗戈尔搭话。
48,サンダルフォン/圣德芬,妙な話の流れから\n君の過去について聞いてしまったな。,说着说着，莫名其妙就\n听到了你的过去。
49,コカ＝フーゲル/寇卡·弗戈尔,つまらぬ過去です。\n元よりサンダルフォン様に\n隠すつもりはありませんでした。,不过是一段无聊的往事。\n我本来也没打算\n瞒着圣德芬大人。
50,サンダルフォン/圣德芬,君のその真摯な態度に俺も応えたい。\n君がさらわれた時、\n隠し事をしていることを思い出した。,我也想以坦诚回应你的真挚。\n你被掳走时，\n我才想起自己也有事瞒着你。
51,コカ＝フーゲル/寇卡·弗戈尔,はて……？\nサンダルフォン様が私に隠し事？,咦……？\n圣德芬大人有事瞒着我？
52,サンダルフォン/圣德芬,…………,…………
53,,サンダルフォンはテーブルの上に\nそっと手帳を置き、\n無言でフーゲルに開くよう促した。,圣德芬将一本册子\n轻轻放在桌上，\n默默示意弗戈尔翻开。
54,コカ＝フーゲル/寇卡·弗戈尔,こ、これは……バカな！\n<span class='scene-font-4'>ああ、なんということか……！</span>,这、这是……不可能！\n<span class='scene-font-4'>啊啊，怎会如此……！</span>
55,コカ＝フーゲル/寇卡·弗戈尔,サンダルフォン様、まさか……！？,圣德芬大人，难道……！？
56,サンダルフォン/圣德芬,ああ、そうだ。\n……俺もポエムを書くんだ。,嗯，没错。\n……我也会写诗。
57,コカ＝フーゲル/寇卡·弗戈尔,なんですとおおぉぉぉぉぉ！？,您说什么————！？
63,コカ＝フーゲル/寇卡·弗戈尔,嗚呼、サンダルフォン様の書いた\nひとつひとつの詩が、\n私に染み渡っていきます……,啊啊，圣德芬大人所写的\n每一首诗，\n都在一点点沁入我的心田……
64,サンダルフォン/圣德芬,大げさだ……,太夸张了……
65,,サンダルフォン作のポエムを\nフーゲルが噛みしめるように\n読んでいると……,弗戈尔正细细品读着\n圣德芬创作的诗……
66,レイチェル,なぁ、じいさん。\nルイーズを巻き込む必要があるのか？,我说老爷子。\n真有必要把路易丝牵扯进来吗？
67,ネルガル,だから言ったろうが。\nその子の速度は武器になるとな。,我不是说过了吗？\n那孩子的速度能成为武器。
68,ユバ＝ルイーズ,私は問題ないよ。\nいや、というより……\nできることがあるなら協力したい。,我没问题。\n不，应该说……\n如果有我能做的事，我愿意帮忙。
69,ユバ＝ルイーズ,これまで私の力を\n頼られたことってなかったから\nむしろ……その、嬉しいぐらいで。,过去从来没人\n需要过我的力量，\n反倒让我……那个，挺高兴的。
72,サンダルフォン/圣德芬,ルイーズ、\nメイガスに言われた言葉に\n君は囚われているのでは……？,路易丝，\n你该不会还被梅嘉丝的那番话\n束缚着吧……？
73,ユバ＝ルイーズ,いや、違うんだ。\nメイガスって人は乱暴だったけど、\n一理あることを言ってたと思ってるよ。,不，不是的。\n那个叫梅嘉丝的人虽然很粗暴，\n但我觉得她说得也有几分道理。
74,ユバ＝ルイーズ,でもこれはあくまで私の意思だ。\n悪い人を成敗するとかじゃなく、\n今度は守るために力を使いたいって……,但这完完全全是我的意愿。\n不是为了惩治坏人，\n而是想把力量用来保护别人……
75,ユバ＝ルイーズ,スピードスターなんて呼ばれて\n痴漢とかぶん殴ってる時、\n正直あんまりいい気分じゃなかった。,说实话，在以极速之星的身份\n痛揍那些色狼的时候，\n我的心里并不怎么痛快。
76,ユバ＝ルイーズ,でも星影の騎空団が噂を聞きつけて\n私の前に現れるようになると、\n気分が晴れない理由に気づかされた。,可当星影骑空团听到传闻，\n开始出现在我面前后，\n我才明白自己为何始终无法释怀。
77,レイチェル,え？　なんで？,咦？为什么？
78,ユバ＝ルイーズ,星影は島を守ろうとしているからさ。\n私には誰かを守るために\n力を使うって発想がなかったんだ。,因为星影骑空团在努力守护这座岛。\n而我却从未想过要为了保护他人\n而使用自己的力量。
79,ネルガル,フッ……,呵……
80,ユバ＝ルイーズ,痴漢やゴロツキをどれだけ殴っても、\n私は私のことしか考えていなかった。,无论痛揍过多少色狼和混混，\n我想的始终都只有自己。
81,ユバ＝ルイーズ,だから世界を狭く感じてた。\n私は私しか見えていなかった。,所以我才觉得世界如此狭窄。\n因为我的眼里只有自己。
82,パトリシア,ルイーズさん……,路易丝……
83,ユバ＝ルイーズ,これからは誰かのことも考えたい。\nこの島を私の力で守ることが、\n大切なヒントになる気がするんだ。,今后，我也想为别人着想。\n用自己的力量守护这座岛，\n或许能给我重要的启示。
84,サンダルフォン/圣德芬,わかった。\nそれならば俺はなにも言わない。\n君の速さは大きな武器になる。,我明白了。\n既然如此，我就不多说什么了。\n你的速度会成为强大的武器。
85,レイチェル,へへっ、なんか褒められたかな？,嘿嘿，这算是在夸我们吗？
86,,フーゲルが近寄り、\nサンダルフォンに耳打ちした。,弗戈尔走近圣德芬，\n在他耳边低语道。
87,コカ＝フーゲル/寇卡·弗戈尔,サンダルフォン様……\nこの島でのことも気にかかりますが、\nグレヴァナの件は……？,圣德芬大人……\n这座岛上的事固然令人挂心，\n但格雷瓦纳一事呢……？
88,サンダルフォン/圣德芬,忘れてはいないが、\n当てもなく無闇に動くことを\n追跡とは言えない。,我没有忘记。\n但像无头苍蝇一样盲目行动，\n也称不上追踪。
89,コカ＝フーゲル/寇卡·弗戈尔,いまはセレーニアに\n集中するより他ありませんな。,眼下只能专注于\n塞雷尼亚的事了。
90,,そしてサンダルフォンは\nネルガルに向き直った。,随后，圣德芬\n转身面向内尔伽勒。
91,ネルガル,ここからが本番だ。\nお前が真っ先に聞きたいことは\n俺もわかっているつもりだが……,接下来才是正题。\n我知道你最想问什么，\n不过……
92,サンダルフォン/圣德芬,この島に眠る星晶獣とはなんだ？,沉睡在这座岛上的星晶兽是怎么回事？
93,,サンダルフォンがそう言うと、\n部屋がしんと静まり返った。,圣德芬话音刚落，\n房间里便陷入了一片寂静。
94,ネルガル,極めて厄介な星晶獣だ。\nその星晶獣は俺がこの島に封印した。\n覇空戦争が終わる間際の話だ。,这头星晶兽非常棘手。\n我把它封印在了这座岛上，\n那已经是霸空战争临近结束时的事了。
95,ネルガル,どうやら魔族ってヤツらは\n星晶獣を主に狙っているらしい。\n実際にそういうケースも続発している。,看来那些魔族的主要目标是星晶兽。\n事实上，这类事件最近时有发生。
96,サンダルフォン/圣德芬,見てきたような言い方だな。,说得像是亲眼见过一样。
97,ネルガル,俺はこの島から離れていない。\n目や耳がいくつもあるのさ。,我并没有离开这座岛。\n只不过，我有许多双眼睛和耳朵。
98,サンダルフォン/圣德芬,……星晶獣を使役しているのか？,……你在驱使星晶兽吗？
99,ネルガル,よせよ、俺はもう<span class='scene-font-spword'>星の民</span>じゃない。\n茶飲み友達みたいなもんでな、\nラジエルもそのうちのひとりだ。,别这么说，我已经不是<span class='scene-font-spword'>星之民</span>了。\n我们现在就像一同喝茶的老朋友，\n拉结尔也是其中之一。
100,ネルガル,サンダルフォン、\nお前は特異点と呼ばれる存在と共に\n過ごしていただろう？,圣德芬，\n你之前一直在和那个\n被称作特异点的人同行吧？
101,ネルガル,グランサイファーは現在、\nエクセ・グランデ空域にいる。,格兰赛法目前\n正处于艾克塞·格兰德空域。
102,サンダルフォン/圣德芬,エクセ・グランデに……,艾克塞·格兰德……
103,ネルガル,そこのクリプトンと同じような\n元耀霊を連れて旅の最中だそうだ。,听说他们正带着一个\n与那边的克里普顿一样的元耀灵旅行。
104,サンダルフォン/圣德芬,なぜそれを知っている？\nラジエルは俺よりも早く\nグランサイファーを離れたはずだが……,你是怎么知道的？\n拉结尔应该比我更早\n离开格兰赛法才对……
105,ネルガル,ノトスという星晶獣がいてな、\nそいつがつい数日前まで\nこの島に来てたんだ。,有一只名叫诺托斯的星晶兽，\n前几天曾造访过这座岛。
106,ネルガル,ノトスは俺やラジエルだけじゃなく、\n空の民からもカネを借りて食べ歩く\nクズみたいな星晶獣なんだが……,诺托斯不只向我和拉结尔借钱，\n还向空之民借钱到处吃喝，\n是个人品非常坏的星晶兽……
107,ネルガル,エクセ・グランデで\n魔族に憑依されたところを\n特異点に救われたそうだ。,听说她在艾克塞·格兰德\n遭魔族附身时，\n得到了特异点相救。
108,サンダルフォン/圣德芬,そうか……,是吗……
109,ネルガル,穏やかな顔だな。,你看上去很安心啊。
110,サンダルフォン/圣德芬,姬塔はどこにいても\n変わらないと思っただけだ。\n彼等は時に星晶獣も救う。,我只是觉得，\n果然姬塔不管在哪里都还是那个样子。\n他们有时连星晶兽也会拯救。
111,ネルガル,信頼してるんだな。\nいいことだ。,你很信赖他们啊。\n这是好事。
112,ネルガル,そのノトスが特異点に加護を与えた。\n<span class='scene-font-spword'>“風来”</span>といってな、\n様々な出会いを与える能力だ。,那个诺托斯赐予了特异点加护。\n<span class='scene-font-spword'>“萍水相逢”</span>，\n是一种能带来形形色色邂逅的能力。
113,ネルガル,キクリという星晶獣と似た力で、\nそれ自体は戦闘には向いてない。,这种力量与一头名为菊理的星晶兽很像，\n本身并不适用于战斗。
114,ネルガル,加護を与えられた者だけじゃなく、\n対象と元から縁を持ってる者同士を\n出会わせることもあるらしい。,它不仅会作用于获赐加护之人，\n据说也会让本就与目标有缘的人们\n彼此相遇。
115,ネルガル,蜘蛛の巣のように、\n結びついていくのさ。\n……ノトスの意思とは関係なく。,缘分就像蛛网一般，\n不断交织相连。\n……这无关诺托斯自身的意愿。
116,ネルガル,サンダルフォン、\nお前が俺の前に現れた時、\nノトスの加護を感じたぞ。,圣德芬，\n当你出现在我面前时，\n我感受到了诺托斯的加护。
117,ネルガル,お前自身が気づいていないだけで、\nひょっとしたら特異点の知り合いと\nこの島で出会ったりしてるかもな。,只是你自己没有察觉，\n说不定你已经在这座岛上\n遇到了特异点认识的人。
118,サンダルフォン/圣德芬,なにが言いたい？,你想说什么？
119,ネルガル,いま星晶獣に魔の手が及んでいる。\nサンダルフォン、\nお前は星晶獣を導く王となれ。,如今魔爪正在伸向星晶兽。\n圣德芬，\n你要成为引领星晶兽的王。
info,,,scene_pt02_cp012_q3_s10
译者,,,机翻已校对
