id,name,text,trans
28,モルドレッド/莫德雷德,ここは警備の先輩達に任せて、\nオレ達は掃除を続けるぞ。,这里交给警备的前辈们，\n我们继续打扫吧。
29,,アーサー達が脇によけるのと同時に、\n扉を守っていた騎士のうちのひとりが\nハーヴィンの男の前に進み出る。,在亚瑟等人退到一旁的同时，\n守门的骑士中有一人\n走到了哈文族男子的面前。
30,宝物庫を警備する騎士１,失礼ですが、どちら様で？\n向かう場所がわからないのでしたら、\n私が案内いたしますが。,失礼了，请问您是？\n如果找不到要去的地方，\n我可以为您带路。
31,ハーヴィンの男/哈文族男子,あー、それすっごく助かる！\nお兄さん親切で優しいねー！,啊，那真是帮大忙了！\n这位小哥真是又亲切又温柔呢—！
32,ハーヴィンの男/哈文族男子,もうここの城って広くて入り組んでて\n迷路みたいじゃん？\nすっかり迷子になって困ってたんだよ！,这座城堡又大又复杂，\n简直像迷宫一样嘛？\n我彻底迷路了，正发愁呢！
33,宝物庫を警備する騎士１,はぁ……\nそれで、どちらに行きたいんですか？,这样啊……\n那么，您是要去哪里呢？
34,ハーヴィンの男/哈文族男子,玉座の間だよ～\n僕ね、カール国王陛下に\n会いに来たんだ！,王座厅哦～\n我呢，是来谒见\n卡尔国王陛下的！
35,宝物庫を警備する騎士１,おかしいですね。\n玉座の間でしたら正面の大きな階段を\n上がればすぐに着きます。,那就奇怪了。\n王座厅的话，从正面的大楼梯上去\n就能立刻到达。
36,宝物庫を警備する騎士１,このような地下の奥深くに\n迷い込むことは、\nまず有り得ないのですが……,像这样迷路到地下深处，\n一般来说是不可能发生的……
37,ハーヴィンの男/哈文族男子,<span class='scene-font-4'>えぇ！？</span>\nもしかして僕のこと疑ってるの！？,<span class='scene-font-4'>咦咦！？</span>\n难道你在怀疑我吗！？
38,ハーヴィンの男/哈文族男子,一応ダルモアの特使ってことで\nここに来たんだけど……\nそんな風には見えない？,我好歹是作为达尔摩特使\n前来拜访的……\n看起来不像吗？
39,宝物庫を警備する騎士１,ダルモアの特使ですか。\nあなたが……,达尔摩的特使吗。\n您就是……
40,ハーヴィンの男/哈文族男子,あちゃ～、見えないかぁ。\nガウェインくんはすっかりダルモア代表\nって感じなのに、僕はまだまだだなぁ～,哎呀～看起来不像吗。\n高文君已经完全是一副\n达尔摩代表的样子了，可我还差得远呢～
41,モルドレッド/莫德雷德,ガウェイン、「くん」……？,高文，「君」……？
42,アーサー/亚瑟,ガウェインって確か、\nダルモアの騎士だったよね？\nすっごく強いって噂の。,高文，我记得是达尔摩的骑士吧？\n传闻说他非常强。
43,モルドレッド/莫德雷德,ああ。５、６年前に\nウェールズの軍勢をひとりで追い返した\n英雄だって聞いてるぜ。,嗯。听说他是在五六年前\n独自一人击退了威尔兹军队的英雄。
44,ハーヴィンの男/哈文族男子,ん～？\nそこの仲良しコンビは、\nガウェインくんに興味ありありな感じ？,嗯～？\n那边那对好朋友组合，\n看起来对高文君很有兴趣？
45,ハーヴィンの男/哈文族男子,だったら僕が色々教えてあげるよ！\nなにせ僕はガウェインと一緒に\n猫を捜してた仲だからさ！,那我就来告诉你们他的各种事迹吧！\n毕竟我可是和高文一起\n找过猫的交情呢！
46,アーサー/亚瑟,<span class='scene-font-4'>えぇー！？</span>\nダルモアの英雄と一緒に\n猫を捜したの！？,<span class='scene-font-4'>咦咦！？</span>\n你和达尔摩的英雄一起\n找过猫！？
47,ハーヴィンの男/哈文族男子,そうなんだよ！　ガウェインったら\n「猫ちゃ～ん」なんて可愛い声出して、\nすっごく頑張ってたんだ！,是啊！高文那家伙\n还发出「小猫猫～」这么可爱的声音，\n找得可认真了！
48,ハーヴィンの男/哈文族男子,威張りんぼのガウェインくんが\nそんなことするから、ダルモアの民も\n興味津々で人だかりができたんだよ～！,因为那个爱逞威风的高文君\n在做那种事，达尔摩的民众也\n兴致勃勃地围了一大群人哦～！
49,モルドレッド/莫德雷德,ダルモアの英雄って\nいったい……,达尔摩的英雄到底……
50,ハーヴィンの男/ハーヴィンの男,その反応わかるよ～　意外だよね～\n僕と魔物の倒した数を競った時なんか、\n全っ然負けを認めなかった頑固者がさ～,我懂你们那种反应～很意外吧～\n和我比赛谁能打倒更多魔物的时候，\n那个完全不肯认输的顽固家伙竟然～
51,モルドレッド/莫德雷德,あのガウェインとあなたが、\n魔物を倒した数を競ったんですか？,那个高文和你比赛\n谁能打倒更多魔物吗？
52,ハーヴィンの男/哈文族男子,おっと……\nこの話はまだ秘密だったかな？,哎呀……\n这件事好像还是秘密？
53,クルス/库鲁斯,…………,…………
57,,クルスは僅かに表情を険しくすると、\nモルドレッドとハーヴィンの男の\n間に割って入った。,库鲁斯微微绷紧表情，\n插到了莫德雷德和哈文族男子之间。
58,モルドレッド/莫德雷德,クルス……？\n急にどうした？,库鲁斯……？\n突然怎么了？
60,宝物庫を警備する騎士２,見習い達！\n掃除の手を止めないで！,见习生们！\n别停下打扫！
61,アーサー/亚瑟,あ……すみません。,啊……对不起。
62,,アーサー達は慌ててそれぞれの\n持ち場に戻り、掃除を再開する。,亚瑟等人慌忙回到各自的位置，\n重新开始打扫。
63,ハーヴィンの男/哈文族男子,あれあれ～？\nもしかして僕、お邪魔だったかな？\nごめんね、気づかなくて！,哎呀哎呀～？\n难道我打扰到你们了？\n抱歉哦，我都没注意到！
64,宝物庫を警備する騎士２,お前も、陛下のお客さんなら\n早く玉座に案内しないと失礼だろ。,你也是，如果他是陛下的客人，\n不快点带他去王座厅就失礼了。
65,宝物庫を警備する騎士１,それはそうなんだが……\nなんか怪しくないか？,话是这么说……\n但总觉得有点可疑吧？
66,宝物庫を警備する騎士２,そこまで言うなら、俺が確かめる。,既然你这么说，那我来确认。
68,宝物庫を警備する騎士２,失礼ですがハーヴィンの方、\n念のためダルモアの使者であると\n証明する物を見せていただけますか？,失礼了，这位哈文族的客人，\n为防万一，能否让我们看看\n能证明您是达尔摩使者的凭证？
69,ハーヴィンの男/哈文族男子,ああ、そうだよねー！\nそれならハイランド陛下から\n預かった封書が……あれ？,啊，说得也是呢！\n海兰德陛下交给我的书信……咦？
70,ハーヴィンの男/哈文族男子,おかしいなぁ～\n確かこっちのポケットに\n入れてたはずなんだけど……,好奇怪啊～\n我记得确实是放在\n这个口袋里的……
71,クルス/库鲁斯,……！,……！
72,,クルスは何かを感じ取った様子で、\n腰に下げた剣に手をかける。,库鲁斯似乎察觉到了什么，\n将手搭在腰间的剑上。
73,アーサー/亚瑟,クルス？,库鲁斯？
74,クルス/库鲁斯,妙な力を使っているな？,你在使用奇怪的力量吧？
75,トネリロ/托涅利罗,え？　力……？,咦？力量……？
76,クルス/库鲁斯,何者だ？,你是什么人？
77,ハーヴィンの男/哈文族男子,…………,…………
78,ハーヴィンの男/哈文族男子,やっぱり君にはわかっちゃうか。\nダルモアの魔導師団長の目は\n誤魔化せたんだけどね。,果然还是瞒不过你啊。\n明明连达尔摩的魔导师团长\n都被我骗过去了呢。
79,宝物庫を警備する騎士２,っ！\n下がれ、お前達！,唔！\n你们退下！
82,,異変に気づいた騎士が咄嗟に剣を構えて\n前に出ると、ハーヴィンの男は\n避けるように跳び退いて距離を取った。,察觉不对劲的骑士立刻举剑上前，\n哈文族男子则躲闪着跳开，拉开距离。
83,ハーヴィンの男/哈文族男子,まぁ、ここまでは\n想定の範囲内なんだけど。,算了，到目前为止\n都还在预想范围内就是了。
84,ハーヴィンの男/哈文族男子,まだ正体を明かすわけには\nいかないんだ。\nもちろん捕まるわけにもね！,我可还不能暴露真实身份。\n当然，也不能被抓住！
85,クルス/库鲁斯,（この力は……！）,（这股力量是……！）
92,,ハーヴィンの男が魔力を溜めた手を\n床につくと魔法陣の光が展開し、\n奇妙な姿をした竜種が次々と現れる。,哈文族男子将蓄满魔力的手\n按在地上，随着魔法阵的光芒展开，\n外貌奇异的龙种接连出现。
93,竜種の群れ,グクルルルルル……,咕噜噜噜噜噜……
94,モルドレッド/莫德雷德,こいつらって、\n合同遠征訓練の時に出た融合種か！？,这些家伙，\n是联合远征训练那时出现过的融合种吗！？
95,宝物庫を警備する騎士１,融合種……？\nまさか、これがダルモアを襲った\n珍妙な竜種だというのか！？,融合种……？\n难道这些就是袭击过达尔摩的\n奇异龙种吗！？
96,宝物庫を警備する騎士１,ということは、このハーヴィンこそが\n結社の……ルーソルか！,也就是说，这个哈文族\n就是结社的……卢梭尔吗！
97,ルーソル/卢梭尔,…………,…………
98,アーサー/亚瑟,え……？,咦……？
99,,意味深な笑みを浮かべ、\nルーソルはアーサーとモルドレッドを\n比べるように交互に見るのだった。,卢梭尔浮现出意味深长的笑容，\n像是在比较一般\n交替注视着亚瑟与莫德雷德。
info,,,scene_chr702_q1_s10
译者,,,圣代天使
